CustomerID,Customer_Segment,Action_Priority,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,PurchaseFrequency,CustomerLifespanDays,AvgDaysBetweenOrders,UniqueProducts,TotalQuantity,Cohort_Year,Cohort_Month,FirstPurchaseDate,LastPurchaseDate
16392,Lost Customers,5,260,1,217.89,1,1,1,3,217.89,1.000000,1,NULL,41,201,2011,3,2011-03-15 12:11:00.000,2011-03-15 12:11:00.000
13404,Lost Customers,5,203,1,217.81,1,2,1,4,217.81,1.000000,1,NULL,9,99,2011,5,2011-05-11 11:57:00.000,2011-05-11 11:57:00.000
15554,Lost Customers,5,268,1,217.2,1,1,1,3,217.20,1.000000,1,NULL,14,74,2011,3,2011-03-07 09:00:00.000,2011-03-07 09:00:00.000
16080,Lost Customers,5,72,2,217.16,2,2,1,5,108.58,0.010309,194,194.00,10,128,2011,3,2011-03-10 14:44:00.000,2011-09-19 10:42:00.000
13503,Lost Customers,5,62,1,216.85,3,2,1,6,216.85,1.000000,1,NULL,17,248,2011,9,2011-09-29 13:23:00.000,2011-09-29 13:23:00.000
15604,Lost Customers,5,43,1,216.39,3,1,1,5,216.39,1.000000,1,NULL,17,159,2011,10,2011-10-18 14:47:00.000,2011-10-18 14:47:00.000
13858,Lost Customers,5,48,1,216.17,3,1,1,5,216.17,1.000000,1,NULL,11,75,2011,10,2011-10-13 16:17:00.000,2011-10-13 16:17:00.000
18212,Lost Customers,5,317,1,216.07,1,1,1,3,216.07,1.000000,1,NULL,30,92,2011,1,2011-01-17 16:14:00.000,2011-01-17 16:14:00.000
16179,Lost Customers,5,51,1,215.83,3,1,1,5,215.83,1.000000,1,NULL,11,99,2011,10,2011-10-10 09:41:00.000,2011-10-10 09:41:00.000
16190,Lost Customers,5,31,1,215.08,3,1,1,5,215.08,1.000000,1,NULL,6,88,2011,10,2011-10-30 15:59:00.000,2011-10-30 15:59:00.000
12831,Lost Customers,5,253,1,215.05,1,1,1,3,215.05,1.000000,1,NULL,9,135,2011,3,2011-03-22 13:02:00.000,2011-03-22 13:02:00.000
12588,Lost Customers,5,30,1,214.9,4,1,1,6,214.90,1.000000,1,NULL,10,53,2011,10,2011-10-31 15:01:00.000,2011-10-31 15:01:00.000
16338,Lost Customers,5,148,1,214.8,2,2,1,5,214.80,1.000000,1,NULL,11,94,2011,7,2011-07-05 13:56:00.000,2011-07-05 13:56:00.000
17619,Lost Customers,5,303,1,214.37,1,1,1,3,214.37,1.000000,1,NULL,71,124,2011,1,2011-01-31 14:18:00.000,2011-01-31 14:18:00.000
16846,Lost Customers,5,41,1,214.32,3,1,1,5,214.32,1.000000,1,NULL,11,135,2011,10,2011-10-20 13:55:00.000,2011-10-20 13:55:00.000
15460,Lost Customers,5,345,1,214.26,1,1,1,3,214.26,1.000000,1,NULL,53,107,2010,12,2010-12-20 16:08:00.000,2010-12-20 16:08:00.000
13621,Lost Customers,5,107,1,213.85,2,2,1,5,213.85,1.000000,1,NULL,19,343,2011,8,2011-08-15 08:26:00.000,2011-08-15 08:26:00.000
14241,Lost Customers,5,174,1,213.7,2,2,1,5,213.70,1.000000,1,NULL,10,146,2011,6,2011-06-09 11:46:00.000,2011-06-09 11:46:00.000
13411,Lost Customers,5,98,1,213.55,2,2,1,5,213.55,1.000000,1,NULL,17,72,2011,8,2011-08-24 13:57:00.000,2011-08-24 13:57:00.000
16591,Lost Customers,5,59,1,213.5,3,2,1,6,213.50,1.000000,1,NULL,10,41,2011,10,2011-10-02 10:43:00.000,2011-10-02 10:43:00.000
16322,Lost Customers,5,27,1,213.08,4,1,1,6,213.08,1.000000,1,NULL,26,120,2011,11,2011-11-03 14:33:00.000,2011-11-03 14:33:00.000
17928,Lost Customers,5,36,2,212.54,3,2,1,6,106.27,0.009901,202,202.00,23,140,2011,4,2011-04-07 18:03:00.000,2011-10-25 13:52:00.000
15866,Lost Customers,5,92,1,211.89,2,2,1,5,211.89,1.000000,1,NULL,43,124,2011,8,2011-08-30 14:09:00.000,2011-08-30 14:09:00.000
16017,Lost Customers,5,38,1,211.88,3,1,1,5,211.88,1.000000,1,NULL,26,102,2011,10,2011-10-23 12:56:00.000,2011-10-23 12:56:00.000
15703,Lost Customers,5,255,1,211.5,1,1,1,3,211.50,1.000000,1,NULL,5,66,2011,3,2011-03-20 10:51:00.000,2011-03-20 10:51:00.000
13271,Lost Customers,5,28,1,211.49,4,1,1,6,211.49,1.000000,1,NULL,79,240,2011,11,2011-11-02 14:31:00.000,2011-11-02 14:31:00.000
12995,Lost Customers,5,76,1,211.32,2,1,1,4,211.32,1.000000,1,NULL,3,108,2011,9,2011-09-15 15:44:00.000,2011-09-15 15:44:00.000
13532,Lost Customers,5,24,1,210.31,4,1,1,6,210.31,1.000000,1,NULL,66,129,2011,11,2011-11-06 12:25:00.000,2011-11-06 12:25:00.000
17855,Lost Customers,5,363,1,208.97,1,1,1,3,208.97,1.000000,1,NULL,17,197,2010,12,2010-12-02 09:44:00.000,2010-12-02 09:44:00.000
15327,Lost Customers,5,43,1,208.75,3,1,1,5,208.75,1.000000,1,NULL,10,116,2011,10,2011-10-18 11:55:00.000,2011-10-18 11:55:00.000
17514,Lost Customers,5,119,1,208.65,2,2,1,5,208.65,1.000000,1,NULL,40,135,2011,8,2011-08-03 15:45:00.000,2011-08-03 15:45:00.000
16457,Lost Customers,5,209,1,208.36,1,1,1,3,208.36,1.000000,1,NULL,9,140,2011,5,2011-05-05 13:19:00.000,2011-05-05 13:19:00.000
18191,Lost Customers,5,252,1,207.8,1,1,1,3,207.80,1.000000,1,NULL,7,140,2011,3,2011-03-23 12:08:00.000,2011-03-23 12:08:00.000
15052,Lost Customers,5,310,1,207.73,1,1,1,3,207.73,1.000000,1,NULL,27,79,2011,1,2011-01-24 15:52:00.000,2011-01-24 15:52:00.000
16323,Lost Customers,5,187,1,207.5,1,2,1,4,207.50,1.000000,1,NULL,1,50,2011,5,2011-05-27 14:48:00.000,2011-05-27 14:48:00.000
17923,Lost Customers,5,273,1,207.5,1,1,1,3,207.50,1.000000,1,NULL,1,50,2011,3,2011-03-02 15:15:00.000,2011-03-02 15:15:00.000
16752,Lost Customers,5,363,1,207.5,1,1,1,3,207.50,1.000000,1,NULL,9,54,2010,12,2010-12-02 12:18:00.000,2010-12-02 12:18:00.000
13099,Lost Customers,5,90,1,207.36,2,2,1,5,207.36,1.000000,1,NULL,1,288,2011,9,2011-09-01 17:40:00.000,2011-09-01 17:40:00.000
15925,Lost Customers,5,185,1,207.15,1,2,1,4,207.15,1.000000,1,NULL,12,93,2011,5,2011-05-29 15:35:00.000,2011-05-29 15:35:00.000
15820,Lost Customers,5,310,1,206.98,1,1,1,3,206.98,1.000000,1,NULL,17,128,2011,1,2011-01-24 12:00:00.000,2011-01-24 12:00:00.000
14964,Lost Customers,5,238,1,206.21,1,1,1,3,206.21,1.000000,1,NULL,13,143,2011,4,2011-04-06 14:13:00.000,2011-04-06 14:13:00.000
13065,Lost Customers,5,364,1,205.86,1,1,1,3,205.86,1.000000,1,NULL,14,74,2010,12,2010-12-01 16:52:00.000,2010-12-01 16:52:00.000
17670,Lost Customers,5,218,1,205.7,1,2,1,4,205.70,1.000000,1,NULL,11,110,2011,4,2011-04-26 09:12:00.000,2011-04-26 09:12:00.000
17843,Lost Customers,5,294,1,205.48,1,1,1,3,205.48,1.000000,1,NULL,36,113,2011,2,2011-02-09 15:33:00.000,2011-02-09 15:33:00.000
15307,Lost Customers,5,86,1,205.3,2,2,1,5,205.30,1.000000,1,NULL,12,37,2011,9,2011-09-05 11:38:00.000,2011-09-05 11:38:00.000
13513,Lost Customers,5,117,1,205.1,2,2,1,5,205.10,1.000000,1,NULL,10,109,2011,8,2011-08-05 11:50:00.000,2011-08-05 11:50:00.000
15319,Lost Customers,5,274,1,204.5,1,1,1,3,204.50,1.000000,1,NULL,16,175,2011,3,2011-03-01 12:48:00.000,2011-03-01 12:48:00.000
17206,Lost Customers,5,44,1,204.24,3,1,1,5,204.24,1.000000,1,NULL,7,76,2011,10,2011-10-17 13:25:00.000,2011-10-17 13:25:00.000
17187,Lost Customers,5,217,1,203.95,1,1,1,3,203.95,1.000000,1,NULL,10,144,2011,4,2011-04-27 12:39:00.000,2011-04-27 12:39:00.000
17394,Lost Customers,5,210,1,203.87,1,1,1,3,203.87,1.000000,1,NULL,4,241,2011,5,2011-05-04 13:22:00.000,2011-05-04 13:22:00.000
17891,Lost Customers,5,153,1,203.86,2,2,1,5,203.86,1.000000,1,NULL,34,393,2011,6,2011-06-30 20:08:00.000,2011-06-30 20:08:00.000
17376,Lost Customers,5,61,2,203.2,3,3,1,7,101.60,0.008264,242,242.00,23,86,2011,2,2011-02-01 14:12:00.000,2011-09-30 12:36:00.000
14381,Lost Customers,5,43,1,202.68,3,1,1,5,202.68,1.000000,1,NULL,56,146,2011,10,2011-10-18 17:10:00.000,2011-10-18 17:10:00.000
18169,Lost Customers,5,51,1,202.65,3,1,1,5,202.65,1.000000,1,NULL,9,61,2011,10,2011-10-10 12:18:00.000,2011-10-10 12:18:00.000
16895,Lost Customers,5,55,1,202.27,3,2,1,6,202.27,1.000000,1,NULL,57,91,2011,10,2011-10-06 12:15:00.000,2011-10-06 12:15:00.000
15347,Lost Customers,5,357,1,201.6,1,1,1,3,201.60,1.000000,1,NULL,5,130,2010,12,2010-12-08 15:25:00.000,2010-12-08 15:25:00.000
13295,Lost Customers,5,350,1,201.2,1,1,1,3,201.20,1.000000,1,NULL,10,82,2010,12,2010-12-15 11:21:00.000,2010-12-15 11:21:00.000
13284,Lost Customers,5,321,1,201.19,1,1,1,3,201.19,1.000000,1,NULL,13,91,2011,1,2011-01-13 09:23:00.000,2011-01-13 09:23:00.000
16965,Lost Customers,5,217,1,201.19,1,2,1,4,201.19,1.000000,1,NULL,26,291,2011,4,2011-04-27 12:08:00.000,2011-04-27 12:08:00.000
13859,Lost Customers,5,317,1,201.16,1,1,1,3,201.16,1.000000,1,NULL,27,129,2011,1,2011-01-17 16:14:00.000,2011-01-17 16:14:00.000
18126,Lost Customers,5,51,1,200.92,3,1,1,5,200.92,1.000000,1,NULL,52,135,2011,10,2011-10-10 12:19:00.000,2011-10-10 12:19:00.000
17693,Lost Customers,5,128,1,200.47,2,2,1,5,200.47,1.000000,1,NULL,16,231,2011,7,2011-07-25 15:48:00.000,2011-07-25 15:48:00.000
13262,Lost Customers,5,254,1,200.29,1,1,1,3,200.29,1.000000,1,NULL,11,125,2011,3,2011-03-21 15:06:00.000,2011-03-21 15:06:00.000
16415,Lost Customers,5,35,1,200.27,3,1,1,5,200.27,1.000000,1,NULL,45,178,2011,10,2011-10-26 13:35:00.000,2011-10-26 13:35:00.000
15437,Lost Customers,5,253,1,200.16,1,1,1,3,200.16,1.000000,1,NULL,44,79,2011,3,2011-03-22 13:11:00.000,2011-03-22 13:11:00.000
13980,Lost Customers,5,51,1,200.14,3,1,1,5,200.14,1.000000,1,NULL,11,172,2011,10,2011-10-10 13:34:00.000,2011-10-10 13:34:00.000
14782,Lost Customers,5,310,1,200.1,1,1,1,3,200.10,1.000000,1,NULL,6,114,2011,1,2011-01-24 11:12:00.000,2011-01-24 11:12:00.000
13723,Lost Customers,5,208,1,199.85,1,1,1,3,199.85,1.000000,1,NULL,6,43,2011,5,2011-05-06 17:04:00.000,2011-05-06 17:04:00.000
15593,Lost Customers,5,61,1,199.8,3,2,1,6,199.80,1.000000,1,NULL,5,60,2011,9,2011-09-30 11:46:00.000,2011-09-30 11:46:00.000
17987,Lost Customers,5,176,1,198.57,2,2,1,5,198.57,1.000000,1,NULL,13,261,2011,6,2011-06-07 14:22:00.000,2011-06-07 14:22:00.000
16178,Lost Customers,5,129,1,197.9,2,2,1,5,197.90,1.000000,1,NULL,8,94,2011,7,2011-07-24 16:05:00.000,2011-07-24 16:05:00.000
12581,Lost Customers,5,30,1,197.71,4,1,1,6,197.71,1.000000,1,NULL,15,161,2011,10,2011-10-31 08:56:00.000,2011-10-31 08:56:00.000
14185,Lost Customers,5,322,1,197.65,1,1,1,3,197.65,1.000000,1,NULL,3,6,2011,1,2011-01-12 13:52:00.000,2011-01-12 13:52:00.000
14789,Lost Customers,5,19,1,197.64,4,1,1,6,197.64,1.000000,1,NULL,6,116,2011,11,2011-11-11 08:59:00.000,2011-11-11 08:59:00.000
16829,Lost Customers,5,147,1,197.22,2,2,1,5,197.22,1.000000,1,NULL,11,99,2011,7,2011-07-06 10:48:00.000,2011-07-06 10:48:00.000
15234,Lost Customers,5,267,1,197,1,1,1,3,197.00,1.000000,1,NULL,14,196,2011,3,2011-03-08 08:53:00.000,2011-03-08 08:53:00.000
15746,Lost Customers,5,125,1,196.88,2,2,1,5,196.88,1.000000,1,NULL,28,178,2011,7,2011-07-28 15:21:00.000,2011-07-28 15:21:00.000
13792,Lost Customers,5,57,2,195.55,3,3,1,7,97.78,0.009009,222,222.00,13,92,2011,2,2011-02-25 14:03:00.000,2011-10-04 14:31:00.000
17475,Lost Customers,5,70,1,194.37,2,1,1,4,194.37,1.000000,1,NULL,14,178,2011,9,2011-09-21 14:55:00.000,2011-09-21 14:55:00.000
15683,Lost Customers,5,108,1,193.75,2,2,1,5,193.75,1.000000,1,NULL,10,131,2011,8,2011-08-14 12:56:00.000,2011-08-14 12:56:00.000
17343,Lost Customers,5,346,1,193.64,1,1,1,3,193.64,1.000000,1,NULL,17,56,2010,12,2010-12-19 15:07:00.000,2010-12-19 15:07:00.000
16847,Lost Customers,5,34,1,193.44,3,1,1,5,193.44,1.000000,1,NULL,12,78,2011,10,2011-10-27 13:29:00.000,2011-10-27 13:29:00.000
14806,Lost Customers,5,66,1,193.39,3,2,1,6,193.39,1.000000,1,NULL,11,330,2011,9,2011-09-25 15:32:00.000,2011-09-25 15:32:00.000
14476,Lost Customers,5,248,1,193,1,1,1,3,193.00,1.000000,1,NULL,17,110,2011,3,2011-03-27 15:39:00.000,2011-03-27 15:39:00.000
12791,Lost Customers,5,364,1,192.6,1,1,1,3,192.60,1.000000,1,NULL,2,97,2010,12,2010-12-01 11:27:00.000,2010-12-01 11:27:00.000
13083,Lost Customers,5,66,1,192.39,3,2,1,6,192.39,1.000000,1,NULL,14,143,2011,9,2011-09-25 10:46:00.000,2011-09-25 10:46:00.000
16887,Lost Customers,5,26,1,192.33,4,1,1,6,192.33,1.000000,1,NULL,35,156,2011,11,2011-11-04 14:07:00.000,2011-11-04 14:07:00.000
14100,Lost Customers,5,128,1,191.95,2,2,1,5,191.95,1.000000,1,NULL,24,63,2011,7,2011-07-25 11:01:00.000,2011-07-25 11:01:00.000
15909,Lost Customers,5,164,1,191.94,2,2,1,5,191.94,1.000000,1,NULL,7,98,2011,6,2011-06-19 10:38:00.000,2011-06-19 10:38:00.000
15692,Lost Customers,5,19,1,191.04,4,1,1,6,191.04,1.000000,1,NULL,12,138,2011,11,2011-11-11 14:12:00.000,2011-11-11 14:12:00.000
17233,Lost Customers,5,26,1,190.88,4,1,1,6,190.88,1.000000,1,NULL,25,131,2011,11,2011-11-04 14:06:00.000,2011-11-04 14:06:00.000
15723,Lost Customers,5,355,1,190.7,1,1,1,3,190.70,1.000000,1,NULL,37,73,2010,12,2010-12-10 11:12:00.000,2010-12-10 11:12:00.000
13033,Lost Customers,5,348,1,190.55,1,1,1,3,190.55,1.000000,1,NULL,11,83,2010,12,2010-12-17 14:23:00.000,2010-12-17 14:23:00.000
15412,Lost Customers,5,162,1,190.53,2,2,1,5,190.53,1.000000,1,NULL,10,108,2011,6,2011-06-21 15:24:00.000,2011-06-21 15:24:00.000
13972,Lost Customers,5,61,2,190.25,3,3,1,7,95.13,0.015152,132,132.00,15,187,2011,5,2011-05-22 11:34:00.000,2011-09-30 11:54:00.000
12361,Lost Customers,5,278,1,189.9,1,2,1,4,189.90,1.000000,1,NULL,10,91,2011,2,2011-02-25 13:51:00.000,2011-02-25 13:51:00.000
13826,Lost Customers,5,167,1,189.5,2,2,1,5,189.50,1.000000,1,NULL,10,82,2011,6,2011-06-16 13:48:00.000,2011-06-16 13:48:00.000
13663,Lost Customers,5,170,1,189.47,2,2,1,5,189.47,1.000000,1,NULL,13,91,2011,6,2011-06-13 15:44:00.000,2011-06-13 15:44:00.000
14801,Lost Customers,5,52,1,189.34,3,1,1,5,189.34,1.000000,1,NULL,56,173,2011,10,2011-10-09 15:24:00.000,2011-10-09 15:24:00.000
14830,Lost Customers,5,44,1,188.88,3,1,1,5,188.88,1.000000,1,NULL,39,164,2011,10,2011-10-17 14:29:00.000,2011-10-17 14:29:00.000
17279,Lost Customers,5,48,1,187.83,3,1,1,5,187.83,1.000000,1,NULL,8,48,2011,10,2011-10-13 11:58:00.000,2011-10-13 11:58:00.000
13568,Lost Customers,5,164,1,187.05,2,2,1,5,187.05,1.000000,1,NULL,41,66,2011,6,2011-06-19 14:42:00.000,2011-06-19 14:42:00.000
13672,Lost Customers,5,292,2,186.39,1,2,1,4,93.19,0.062500,32,32.00,4,57,2011,1,2011-01-11 13:54:00.000,2011-02-11 13:53:00.000
12641,Lost Customers,5,106,1,185.9,2,2,1,5,185.90,1.000000,1,NULL,10,72,2011,8,2011-08-16 13:26:00.000,2011-08-16 13:26:00.000
17574,Lost Customers,5,233,1,185.65,1,1,1,3,185.65,1.000000,1,NULL,8,77,2011,4,2011-04-11 09:47:00.000,2011-04-11 09:47:00.000
14199,Lost Customers,5,209,1,185.4,1,1,1,3,185.40,1.000000,1,NULL,2,28,2011,5,2011-05-05 13:44:00.000,2011-05-05 13:44:00.000
16097,Lost Customers,5,231,1,185.05,1,1,1,3,185.05,1.000000,1,NULL,10,87,2011,4,2011-04-13 13:47:00.000,2011-04-13 13:47:00.000
13482,Lost Customers,5,223,1,184.64,1,2,1,4,184.64,1.000000,1,NULL,11,116,2011,4,2011-04-21 17:03:00.000,2011-04-21 17:03:00.000
17680,Lost Customers,5,14,1,184.4,4,1,1,6,184.40,1.000000,1,NULL,11,96,2011,11,2011-11-16 12:42:00.000,2011-11-16 12:42:00.000
16433,Lost Customers,5,19,1,184.26,4,1,1,6,184.26,1.000000,1,NULL,17,106,2011,11,2011-11-11 14:09:00.000,2011-11-11 14:09:00.000
14326,Lost Customers,5,233,1,183.85,1,1,1,3,183.85,1.000000,1,NULL,8,103,2011,4,2011-04-11 15:04:00.000,2011-04-11 15:04:00.000
16914,Lost Customers,5,27,1,183.76,4,1,1,6,183.76,1.000000,1,NULL,25,112,2011,11,2011-11-03 15:27:00.000,2011-11-03 15:27:00.000
16680,Lost Customers,5,34,1,183.7,3,1,1,5,183.70,1.000000,1,NULL,10,94,2011,10,2011-10-27 17:35:00.000,2011-10-27 17:35:00.000
14059,Lost Customers,5,257,1,183.6,1,1,1,3,183.60,1.000000,1,NULL,8,128,2011,3,2011-03-18 10:06:00.000,2011-03-18 10:06:00.000
13059,Lost Customers,5,240,1,183.4,1,2,1,4,183.40,1.000000,1,NULL,8,35,2011,4,2011-04-04 10:40:00.000,2011-04-04 10:40:00.000
16448,Lost Customers,5,189,1,182.99,1,2,1,4,182.99,1.000000,1,NULL,19,76,2011,5,2011-05-25 16:28:00.000,2011-05-25 16:28:00.000
14082,Lost Customers,5,355,1,182.25,1,1,1,3,182.25,1.000000,1,NULL,28,110,2010,12,2010-12-10 11:02:00.000,2010-12-10 11:02:00.000
15886,Lost Customers,5,51,1,181.09,3,1,1,5,181.09,1.000000,1,NULL,12,147,2011,10,2011-10-10 14:25:00.000,2011-10-10 14:25:00.000
16594,Lost Customers,5,66,1,181.09,3,2,1,6,181.09,1.000000,1,NULL,53,64,2011,9,2011-09-25 14:08:00.000,2011-09-25 14:08:00.000
15945,Lost Customers,5,356,1,181,1,1,1,3,181.00,1.000000,1,NULL,2,52,2010,12,2010-12-09 13:14:00.000,2010-12-09 13:14:00.000
18119,Lost Customers,5,358,1,180.7,1,1,1,3,180.70,1.000000,1,NULL,29,124,2010,12,2010-12-07 11:59:00.000,2010-12-07 11:59:00.000
18280,Lost Customers,5,268,1,180.6,1,1,1,3,180.60,1.000000,1,NULL,10,45,2011,3,2011-03-07 09:52:00.000,2011-03-07 09:52:00.000
13710,Lost Customers,5,22,1,180.48,4,1,1,6,180.48,1.000000,1,NULL,8,176,2011,11,2011-11-08 08:16:00.000,2011-11-08 08:16:00.000
14722,Lost Customers,5,138,1,180.42,2,2,1,5,180.42,1.000000,1,NULL,28,118,2011,7,2011-07-15 14:58:00.000,2011-07-15 14:58:00.000
12622,Lost Customers,5,223,1,180.1,1,2,1,4,180.10,1.000000,1,NULL,11,69,2011,4,2011-04-21 16:39:00.000,2011-04-21 16:39:00.000
15041,Lost Customers,5,161,1,179.93,2,2,1,5,179.93,1.000000,1,NULL,66,103,2011,6,2011-06-22 16:16:00.000,2011-06-22 16:16:00.000
18147,Lost Customers,5,36,2,179.34,3,2,1,6,89.67,0.031250,64,64.00,7,203,2011,8,2011-08-23 12:22:00.000,2011-10-25 11:46:00.000
15895,Lost Customers,5,140,1,179.17,2,2,1,5,179.17,1.000000,1,NULL,11,94,2011,7,2011-07-13 10:27:00.000,2011-07-13 10:27:00.000
15454,Lost Customers,5,353,1,179.1,1,1,1,3,179.10,1.000000,1,NULL,23,86,2010,12,2010-12-12 14:21:00.000,2010-12-12 14:21:00.000
14705,Lost Customers,5,189,1,179,1,2,1,4,179.00,1.000000,1,NULL,1,100,2011,5,2011-05-25 12:39:00.000,2011-05-25 12:39:00.000
16990,Lost Customers,5,209,1,179,1,1,1,3,179.00,1.000000,1,NULL,1,100,2011,5,2011-05-05 08:30:00.000,2011-05-05 08:30:00.000
15262,Lost Customers,5,314,1,178.95,1,1,1,3,178.95,1.000000,1,NULL,10,73,2011,1,2011-01-20 12:16:00.000,2011-01-20 12:16:00.000
17660,Lost Customers,5,132,1,178.75,2,2,1,5,178.75,1.000000,1,NULL,37,121,2011,7,2011-07-21 13:37:00.000,2011-07-21 13:37:00.000
13778,Lost Customers,5,94,1,178.7,2,2,1,5,178.70,1.000000,1,NULL,9,70,2011,8,2011-08-28 15:25:00.000,2011-08-28 15:25:00.000
17879,Lost Customers,5,164,1,178.52,2,2,1,5,178.52,1.000000,1,NULL,6,45,2011,6,2011-06-19 12:36:00.000,2011-06-19 12:36:00.000
15292,Lost Customers,5,192,1,178.39,1,2,1,4,178.39,1.000000,1,NULL,24,55,2011,5,2011-05-22 15:00:00.000,2011-05-22 15:00:00.000
18045,Lost Customers,5,36,1,178.34,3,1,1,5,178.34,1.000000,1,NULL,43,138,2011,10,2011-10-25 13:07:00.000,2011-10-25 13:07:00.000
17356,Lost Customers,5,302,1,178.22,1,1,1,3,178.22,1.000000,1,NULL,19,166,2011,2,2011-02-01 11:07:00.000,2011-02-01 11:07:00.000
16403,Lost Customers,5,303,1,177.5,1,1,1,3,177.50,1.000000,1,NULL,10,114,2011,1,2011-01-31 13:39:00.000,2011-01-31 13:39:00.000
13618,Lost Customers,5,164,1,177.34,2,2,1,5,177.34,1.000000,1,NULL,13,246,2011,6,2011-06-19 11:09:00.000,2011-06-19 11:09:00.000
13072,Lost Customers,5,257,1,177.15,1,1,1,3,177.15,1.000000,1,NULL,7,69,2011,3,2011-03-18 08:12:00.000,2011-03-18 08:12:00.000
17947,Lost Customers,5,28,1,176.68,4,1,1,6,176.68,1.000000,1,NULL,9,168,2011,11,2011-11-02 13:05:00.000,2011-11-02 13:05:00.000
12893,Lost Customers,5,21,1,176.55,4,1,1,6,176.55,1.000000,1,NULL,27,90,2011,11,2011-11-09 12:34:00.000,2011-11-09 12:34:00.000
12509,Lost Customers,5,275,1,176.5,1,1,1,3,176.50,1.000000,1,NULL,7,55,2011,2,2011-02-28 14:45:00.000,2011-02-28 14:45:00.000
18274,Lost Customers,5,21,1,175.92,4,1,1,6,175.92,1.000000,1,NULL,11,88,2011,11,2011-11-09 17:03:00.000,2011-11-09 17:03:00.000
17582,Lost Customers,5,227,1,175.27,1,1,1,3,175.27,1.000000,1,NULL,28,123,2011,4,2011-04-17 13:18:00.000,2011-04-17 13:18:00.000
17331,Lost Customers,5,114,1,175.2,2,2,1,5,175.20,1.000000,1,NULL,1,16,2011,8,2011-08-08 11:55:00.000,2011-08-08 11:55:00.000
16144,Lost Customers,5,237,1,175.2,1,1,1,3,175.20,1.000000,1,NULL,1,16,2011,4,2011-04-07 10:09:00.000,2011-04-07 10:09:00.000
18010,Lost Customers,5,247,1,174.8,1,1,1,3,174.80,1.000000,1,NULL,14,60,2011,3,2011-03-28 12:27:00.000,2011-03-28 12:27:00.000
14355,Lost Customers,5,356,1,174.4,1,1,1,3,174.40,1.000000,1,NULL,11,92,2010,12,2010-12-09 12:16:00.000,2010-12-09 12:16:00.000
14518,Lost Customers,5,55,1,174.37,3,2,1,6,174.37,1.000000,1,NULL,16,278,2011,10,2011-10-06 14:43:00.000,2011-10-06 14:43:00.000
18278,Lost Customers,5,64,1,173.9,3,2,1,6,173.90,1.000000,1,NULL,9,66,2011,9,2011-09-27 11:58:00.000,2011-09-27 11:58:00.000
16861,Lost Customers,5,50,2,173.76,3,3,1,7,86.88,0.020000,100,100.00,6,140,2011,7,2011-07-04 15:38:00.000,2011-10-11 09:05:00.000
14798,Lost Customers,5,43,3,173.74,3,4,1,8,57.91,0.011583,259,129.50,11,150,2011,2,2011-02-02 15:26:00.000,2011-10-18 10:58:00.000
16565,Lost Customers,5,355,1,173.7,1,1,1,3,173.70,1.000000,1,NULL,3,46,2010,12,2010-12-10 15:21:00.000,2010-12-10 15:21:00.000
12441,Lost Customers,5,357,1,173.55,1,1,1,3,173.55,1.000000,1,NULL,11,121,2010,12,2010-12-08 10:45:00.000,2010-12-08 10:45:00.000
15565,Lost Customers,5,41,2,173.16,3,3,1,7,86.58,0.095238,21,21.00,8,60,2011,9,2011-09-30 10:44:00.000,2011-10-20 14:33:00.000
15670,Lost Customers,5,287,1,173.05,1,2,1,4,173.05,1.000000,1,NULL,12,91,2011,2,2011-02-16 10:50:00.000,2011-02-16 10:50:00.000
14693,Lost Customers,5,255,1,172.9,1,1,1,3,172.90,1.000000,1,NULL,8,34,2011,3,2011-03-20 12:50:00.000,2011-03-20 12:50:00.000
12923,Lost Customers,5,55,1,172.82,3,2,1,6,172.82,1.000000,1,NULL,28,68,2011,10,2011-10-06 16:20:00.000,2011-10-06 16:20:00.000
18048,Lost Customers,5,194,2,172.29,1,2,1,4,86.15,2.000000,1,1.00,6,127,2011,5,2011-05-20 14:54:00.000,2011-05-20 14:58:00.000
13690,Lost Customers,5,50,1,172.25,3,1,1,5,172.25,1.000000,1,NULL,9,67,2011,10,2011-10-11 15:03:00.000,2011-10-11 15:03:00.000
13922,Lost Customers,5,342,1,172.25,1,1,1,3,172.25,1.000000,1,NULL,7,93,2010,12,2010-12-23 10:38:00.000,2010-12-23 10:38:00.000
16773,Lost Customers,5,48,1,171.59,3,1,1,5,171.59,1.000000,1,NULL,23,171,2011,10,2011-10-13 14:37:00.000,2011-10-13 14:37:00.000
17245,Lost Customers,5,195,1,171.45,1,2,1,4,171.45,1.000000,1,NULL,9,75,2011,5,2011-05-19 10:43:00.000,2011-05-19 10:43:00.000
15432,Lost Customers,5,14,1,171.19,4,1,1,6,171.19,1.000000,1,NULL,10,65,2011,11,2011-11-16 16:30:00.000,2011-11-16 16:30:00.000
14536,Lost Customers,5,250,1,170.95,1,1,1,3,170.95,1.000000,1,NULL,18,39,2011,3,2011-03-25 12:21:00.000,2011-03-25 12:21:00.000
17542,Lost Customers,5,260,1,170.75,1,1,1,3,170.75,1.000000,1,NULL,24,134,2011,3,2011-03-15 11:45:00.000,2011-03-15 11:45:00.000
